content,subject,topic,source_file,difficulty,word_count,complexity_score
"no: 1 | topic: Atom | description: Atom: definition, key principles, and typical applications. | example: Provide balanced equation, numeric data, or experiment summary.",chemistry,Atom,chemistry_topics_1000_unique.csv,easy,24,1.0
"no: 951 | topic: Environmental Removal of Cr(VI) via precipitation as hydroxide | description: Environmental Removal of Cr(VI) via precipitation as hydroxide: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Cr(VI) via precipitation as hydroxide,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 952 | topic: Environmental Removal of Cr(VI) via Fenton oxidation | description: Environmental Removal of Cr(VI) via Fenton oxidation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Cr(VI) via Fenton oxidation,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 953 | topic: Environmental Removal of Cr(VI) via photocatalysis (TiO₂) | description: Environmental Removal of Cr(VI) via photocatalysis (TiO₂): definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Cr(VI) via photocatalysis (TiO₂),chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 954 | topic: Environmental Removal of Cr(VI) via air stripping | description: Environmental Removal of Cr(VI) via air stripping: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Cr(VI) via air stripping,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 955 | topic: Environmental Removal of Cr(VI) via bio‑remediation | description: Environmental Removal of Cr(VI) via bio‑remediation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Cr(VI) via bio‑remediation,chemistry_topics_1000_unique.csv,easy,40,1.0
"no: 956 | topic: Environmental Removal of As(III) via adsorption on activated carbon | description: Environmental Removal of As(III) via adsorption on activated carbon: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via adsorption on activated carbon,chemistry_topics_1000_unique.csv,easy,46,1.0
"no: 957 | topic: Environmental Removal of As(III) via ion exchange resin | description: Environmental Removal of As(III) via ion exchange resin: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via ion exchange resin,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 958 | topic: Environmental Removal of As(III) via precipitation as hydroxide | description: Environmental Removal of As(III) via precipitation as hydroxide: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via precipitation as hydroxide,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 959 | topic: Environmental Removal of As(III) via Fenton oxidation | description: Environmental Removal of As(III) via Fenton oxidation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via Fenton oxidation,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 960 | topic: Environmental Removal of As(III) via photocatalysis (TiO₂) | description: Environmental Removal of As(III) via photocatalysis (TiO₂): definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via photocatalysis (TiO₂),chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 961 | topic: Environmental Removal of As(III) via air stripping | description: Environmental Removal of As(III) via air stripping: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via air stripping,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 962 | topic: Environmental Removal of As(III) via bio‑remediation | description: Environmental Removal of As(III) via bio‑remediation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of As(III) via bio‑remediation,chemistry_topics_1000_unique.csv,easy,40,1.0
"no: 963 | topic: Environmental Removal of Nitrate via adsorption on activated carbon | description: Environmental Removal of Nitrate via adsorption on activated carbon: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via adsorption on activated carbon,chemistry_topics_1000_unique.csv,easy,46,1.0
"no: 964 | topic: Environmental Removal of Nitrate via ion exchange resin | description: Environmental Removal of Nitrate via ion exchange resin: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via ion exchange resin,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 965 | topic: Environmental Removal of Nitrate via precipitation as hydroxide | description: Environmental Removal of Nitrate via precipitation as hydroxide: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via precipitation as hydroxide,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 966 | topic: Environmental Removal of Nitrate via Fenton oxidation | description: Environmental Removal of Nitrate via Fenton oxidation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via Fenton oxidation,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 967 | topic: Environmental Removal of Nitrate via photocatalysis (TiO₂) | description: Environmental Removal of Nitrate via photocatalysis (TiO₂): definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via photocatalysis (TiO₂),chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 968 | topic: Environmental Removal of Nitrate via air stripping | description: Environmental Removal of Nitrate via air stripping: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via air stripping,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 969 | topic: Environmental Removal of Nitrate via bio‑remediation | description: Environmental Removal of Nitrate via bio‑remediation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Nitrate via bio‑remediation,chemistry_topics_1000_unique.csv,easy,40,1.0
"no: 970 | topic: Environmental Removal of Phosphate via adsorption on activated carbon | description: Environmental Removal of Phosphate via adsorption on activated carbon: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via adsorption on activated carbon,chemistry_topics_1000_unique.csv,easy,46,1.0
"no: 971 | topic: Environmental Removal of Phosphate via ion exchange resin | description: Environmental Removal of Phosphate via ion exchange resin: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via ion exchange resin,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 972 | topic: Environmental Removal of Phosphate via precipitation as hydroxide | description: Environmental Removal of Phosphate via precipitation as hydroxide: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via precipitation as hydroxide,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 973 | topic: Environmental Removal of Phosphate via Fenton oxidation | description: Environmental Removal of Phosphate via Fenton oxidation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via Fenton oxidation,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 974 | topic: Environmental Removal of Phosphate via photocatalysis (TiO₂) | description: Environmental Removal of Phosphate via photocatalysis (TiO₂): definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via photocatalysis (TiO₂),chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 975 | topic: Environmental Removal of Phosphate via air stripping | description: Environmental Removal of Phosphate via air stripping: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via air stripping,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 976 | topic: Environmental Removal of Phosphate via bio‑remediation | description: Environmental Removal of Phosphate via bio‑remediation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phosphate via bio‑remediation,chemistry_topics_1000_unique.csv,easy,40,1.0
"no: 977 | topic: Environmental Removal of Phenol via adsorption on activated carbon | description: Environmental Removal of Phenol via adsorption on activated carbon: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via adsorption on activated carbon,chemistry_topics_1000_unique.csv,easy,46,1.0
"no: 978 | topic: Environmental Removal of Phenol via ion exchange resin | description: Environmental Removal of Phenol via ion exchange resin: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via ion exchange resin,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 979 | topic: Environmental Removal of Phenol via precipitation as hydroxide | description: Environmental Removal of Phenol via precipitation as hydroxide: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via precipitation as hydroxide,chemistry_topics_1000_unique.csv,easy,44,1.0
"no: 980 | topic: Environmental Removal of Phenol via Fenton oxidation | description: Environmental Removal of Phenol via Fenton oxidation: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via Fenton oxidation,chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 981 | topic: Environmental Removal of Phenol via photocatalysis (TiO₂) | description: Environmental Removal of Phenol via photocatalysis (TiO₂): definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via photocatalysis (TiO₂),chemistry_topics_1000_unique.csv,easy,42,1.0
"no: 982 | topic: Environmental Removal of Phenol via air stripping | description: Environmental Removal of Phenol via air stripping: definition, key principles, and typical applications. | example: Example: Adsorption of Pb²⁺ on activated carbon follows Langmuir isotherm; q_max estimated from fit.",chemistry,Environmental Removal of Phenol via air stripping,chemistry_topics_1000_unique.csv,easy,42,1.0
